"index" "risk" "risk_base" "risk_percent_diff" "risk_percent_point_diff" "risk_relative"
"83femalebasic00001" 16.8 7.5 124 9.3 2.2
"83femalebasic00010" 10 7.5 33 2.5 1.3
"83femalebasic00011" 14.4 7.5 92 6.9 1.9
"83femalebasic00100" 14.1 7.5 88 6.6 1.9
"83femalebasic00101" 19.8 7.5 164 12.3 2.6
"83femalebasic00110" 11.9 7.5 59 4.4 1.6
"83femalebasic00111" 17 7.5 127 9.5 2.3
"83femalebasic01000" 16.6 7.5 121 9.1 2.2
"83femalebasic01001" 22.4 7.5 199 14.9 3
"83femalebasic01010" 14.5 7.5 93 7 1.9
"83femalebasic01011" 19.9 7.5 165 12.4 2.7
"83femalebasic01100" 19.5 7.5 160 12 2.6
"83femalebasic01101" 26.1 7.5 248 18.6 3.5
"83femalebasic01110" 17.2 7.5 129 9.7 2.3
"83femalebasic01111" 23.4 7.5 212 15.9 3.1
"83femalebasic10000" 16.7 7.5 123 9.2 2.2
"83femalebasic10001" 20 7.5 167 12.5 2.7
"83femalebasic10010" 14.4 7.5 92 6.9 1.9
"83femalebasic10011" 17.4 7.5 132 9.9 2.3
"83femalebasic10100" 17.4 7.5 132 9.9 2.3
"83femalebasic10101" 20.9 7.5 179 13.4 2.8
"83femalebasic10110" 15 7.5 100 7.5 2
"83femalebasic10111" 18 7.5 140 10.5 2.4
"83femalebasic11000" 21.5 7.5 187 14 2.9
"83femalebasic11001" 25.3 7.5 237 17.8 3.4
"83femalebasic11010" 19.4 7.5 159 11.9 2.6
"83femalebasic11011" 23 7.5 207 15.5 3.1
"83femalebasic11100" 22.8 7.5 204 15.3 3
"83femalebasic11101" 26.8 7.5 257 19.3 3.6
"83femalebasic11110" 20.5 7.5 173 13 2.7
"83femalebasic11111" 24.3 7.5 224 16.8 3.2
"83femalepostgraduate00000" 7.5 7.5 0 0 1
"83femalepostgraduate00001" 10.9 7.5 45 3.4 1.5
"83femalepostgraduate00010" 6.3 7.5 -16 -1.2 0.8
"83femalepostgraduate00011" 9.2 7.5 23 1.7 1.2
"83femalepostgraduate00100" 9 7.5 20 1.5 1.2
"83femalepostgraduate00101" 13 7.5 73 5.5 1.7
"83femalepostgraduate00110" 7.5 7.5 0 0 1
"83femalepostgraduate00111" 10.9 7.5 45 3.4 1.5
"83femalepostgraduate01000" 11.3 7.5 51 3.8 1.5
"83femalepostgraduate01001" 16 7.5 113 8.5 2.1
"83femalepostgraduate01010" 9.6 7.5 28 2.1 1.3
"83femalepostgraduate01011" 13.7 7.5 83 6.2 1.8
"83femalepostgraduate01100" 13.4 7.5 79 5.9 1.8
"83femalepostgraduate01101" 18.8 7.5 151 11.3 2.5
"83femalepostgraduate01110" 11.4 7.5 52 3.9 1.5
"83femalepostgraduate01111" 16.3 7.5 117 8.8 2.2
"83femalepostgraduate10000" 11 7.5 47 3.5 1.5
"83femalepostgraduate10001" 13.4 7.5 79 5.9 1.8
"83femalepostgraduate10010" 9.3 7.5 24 1.8 1.2
"83femalepostgraduate10011" 11.3 7.5 51 3.8 1.5
"83femalepostgraduate10100" 11.4 7.5 52 3.9 1.5
"83femalepostgraduate10101" 13.8 7.5 84 6.3 1.8
"83femalepostgraduate10110" 9.6 7.5 28 2.1 1.3
"83femalepostgraduate10111" 11.7 7.5 56 4.2 1.6
"83femalepostgraduate11000" 15.8 7.5 111 8.3 2.1
"83femalepostgraduate11001" 18.9 7.5 152 11.4 2.5
"83femalepostgraduate11010" 13.7 7.5 83 6.2 1.8
"83femalepostgraduate11011" 16.5 7.5 120 9 2.2
"83femalepostgraduate11100" 16.5 7.5 120 9 2.2
"83femalepostgraduate11101" 19.8 7.5 164 12.3 2.6
"83femalepostgraduate11110" 14.3 7.5 91 6.8 1.9
"83femalepostgraduate11111" 17.2 7.5 129 9.7 2.3
"83femalesecondary00000" 10.4 7.5 39 2.9 1.4
"83femalesecondary00001" 14.8 7.5 97 7.3 2
"83femalesecondary00010" 8.7 7.5 16 1.2 1.2
"83femalesecondary00011" 12.6 7.5 68 5.1 1.7
"83femalesecondary00100" 12.3 7.5 64 4.8 1.6
"83femalesecondary00101" 17.5 7.5 133 10 2.3
"83femalesecondary00110" 10.4 7.5 39 2.9 1.4
"83femalesecondary00111" 14.9 7.5 99 7.4 2
"83femalesecondary01000" 15 7.5 100 7.5 2
"83femalesecondary01001" 20.6 7.5 175 13.1 2.7
"83femalesecondary01010" 12.9 7.5 72 5.4 1.7
"83femalesecondary01011" 18.1 7.5 141 10.6 2.4
"83femalesecondary01100" 17.7 7.5 136 10.2 2.4
"83femalesecondary01101" 24.1 7.5 221 16.6 3.2
"83femalesecondary01110" 15.3 7.5 104 7.8 2
"83femalesecondary01111" 21.3 7.5 184 13.8 2.8
"83femalesecondary10000" 14.9 7.5 99 7.4 2
"83femalesecondary10001" 17.9 7.5 139 10.4 2.4
"83femalesecondary10010" 12.7 7.5 69 5.2 1.7
"83femalesecondary10011" 15.3 7.5 104 7.8 2
"83femalesecondary10100" 15.4 7.5 105 7.9 2.1
"83femalesecondary10101" 18.6 7.5 148 11.1 2.5
"83femalesecondary10110" 13.1 7.5 75 5.6 1.7
"83femalesecondary10111" 15.9 7.5 112 8.4 2.1
"83femalesecondary11000" 20.1 7.5 168 12.6 2.7
"83femalesecondary11001" 23.7 7.5 216 16.2 3.2
"83femalesecondary11010" 17.8 7.5 137 10.3 2.4
"83femalesecondary11011" 21.2 7.5 183 13.7 2.8
"83femalesecondary11100" 21.2 7.5 183 13.7 2.8
"83femalesecondary11101" 25 7.5 233 17.5 3.3
"83femalesecondary11110" 18.7 7.5 149 11.2 2.5
"83femalesecondary11111" 22.2 7.5 196 14.7 3
"83femaletertiary00000" 8.7 7.5 16 1.2 1.2
"83femaletertiary00001" 12.6 7.5 68 5.1 1.7
"83femaletertiary00010" 7.3 7.5 -3 -0.2 1
"83femaletertiary00011" 10.6 7.5 41 3.1 1.4
"83femaletertiary00100" 10.4 7.5 39 2.9 1.4
"83femaletertiary00101" 15 7.5 100 7.5 2
"83femaletertiary00110" 8.7 7.5 16 1.2 1.2
"83femaletertiary00111" 12.6 7.5 68 5.1 1.7
"83femaletertiary01000" 12.9 7.5 72 5.4 1.7
"83femaletertiary01001" 18.1 7.5 141 10.6 2.4
"83femaletertiary01010" 11.1 7.5 48 3.6 1.5
"83femaletertiary01011" 15.7 7.5 109 8.2 2.1
"83femaletertiary01100" 15.3 7.5 104 7.8 2
"83femaletertiary01101" 21.3 7.5 184 13.8 2.8
"83femaletertiary01110" 13.2 7.5 76 5.7 1.8
"83femaletertiary01111" 18.5 7.5 147 11 2.5
"83femaletertiary10000" 12.7 7.5 69 5.2 1.7
"83femaletertiary10001" 15.4 7.5 105 7.9 2.1
"83femaletertiary10010" 10.8 7.5 44 3.3 1.4
"83femaletertiary10011" 13.1 7.5 75 5.6 1.7
"83femaletertiary10100" 13.2 7.5 76 5.7 1.8
"83femaletertiary10101" 15.9 7.5 112 8.4 2.1
"83femaletertiary10110" 11.1 7.5 48 3.6 1.5
"83femaletertiary10111" 13.5 7.5 80 6 1.8
"83femaletertiary11000" 17.8 7.5 137 10.3 2.4
"83femaletertiary11001" 21.2 7.5 183 13.7 2.8
"83femaletertiary11010" 15.6 7.5 108 8.1 2.1
"83femaletertiary11011" 18.6 7.5 148 11.1 2.5
"83femaletertiary11100" 18.6 7.5 148 11.1 2.5
"83femaletertiary11101" 22.2 7.5 196 14.7 3
"83femaletertiary11110" 16.2 7.5 116 8.7 2.2
"83femaletertiary11111" 19.5 7.5 160 12 2.6
"83malebasic00000" 19.8 13 52 6.8 1.5
"83malebasic00001" 27 13 108 14 2.1
"83malebasic00010" 17 13 31 4 1.3
"83malebasic00011" 23.7 13 82 10.7 1.8
"83malebasic00100" 23.2 13 78 10.2 1.8
"83malebasic00101" 31.4 13 142 18.4 2.4
"83malebasic00110" 20.1 13 55 7.1 1.5
"83malebasic00111" 27.7 13 113 14.7 2.1
"83malebasic01000" 25.6 13 97 12.6 2
"83malebasic01001" 32.7 13 152 19.7 2.5
"83malebasic01010" 23.1 13 78 10.1 1.8
"83malebasic01011" 30.3 13 133 17.3 2.3
"83malebasic01100" 29.7 13 128 16.7 2.3
"83malebasic01101" 37.6 13 189 24.6 2.9
"83malebasic01110" 26.9 13 107 13.9 2.1
"83malebasic01111" 34.9 13 168 21.9 2.7
"83malebasic10000" 26.6 13 105 13.6 2
"83malebasic10001" 31.2 13 140 18.2 2.4
"83malebasic10010" 23.5 13 81 10.5 1.8
"83malebasic10011" 27.8 13 114 14.8 2.1
"83malebasic10100" 27.8 13 114 14.8 2.1
"83malebasic10101" 32.6 13 151 19.6 2.5
"83malebasic10110" 24.5 13 88 11.5 1.9
"83malebasic10111" 29 13 123 16 2.2
"83malebasic11000" 30.9 13 138 17.9 2.4
"83malebasic11001" 35.4 13 172 22.4 2.7
"83malebasic11010" 29 13 123 16 2.2
"83malebasic11011" 33.5 13 158 20.5 2.6
"83malebasic11100" 33 13 154 20 2.5
"83malebasic11101" 37.8 13 191 24.8 2.9
"83malebasic11110" 30.8 13 137 17.8 2.4
"83malebasic11111" 35.6 13 174 22.6 2.7
"83malepostgraduate00000" 13 13 0 0 1
"83malepostgraduate00001" 18.5 13 42 5.5 1.4
"83malepostgraduate00010" 11 13 -15 -2 0.8
"83malepostgraduate00011" 15.8 13 22 2.8 1.2
"83malepostgraduate00100" 15.5 13 19 2.5 1.2
"83malepostgraduate00101" 21.8 13 68 8.8 1.7
"83malepostgraduate00110" 13 13 0 0 1
"83malepostgraduate00111" 18.7 13 44 5.7 1.4
"83malepostgraduate01000" 18.7 13 44 5.7 1.4
"83malepostgraduate01001" 25.5 13 96 12.5 2
"83malepostgraduate01010" 16.2 13 25 3.2 1.2
"83malepostgraduate01011" 22.5 13 73 9.5 1.7
"83malepostgraduate01100" 22 13 69 9 1.7
"83malepostgraduate01101" 29.6 13 128 16.6 2.3
"83malepostgraduate01110" 19.1 13 47 6.1 1.5
"83malepostgraduate01111" 26.3 13 102 13.3 2
"83malepostgraduate10000" 18.6 13 43 5.6 1.4
"83malepostgraduate10001" 22.2 13 71 9.2 1.7
"83malepostgraduate10010" 15.9 13 22 2.9 1.2
"83malepostgraduate10011" 19.1 13 47 6.1 1.5
"83malepostgraduate10100" 19.3 13 48 6.3 1.5
"83malepostgraduate10101" 23.1 13 78 10.1 1.8
"83malepostgraduate10110" 16.5 13 27 3.5 1.3
"83malepostgraduate10111" 19.8 13 52 6.8 1.5
"83malepostgraduate11000" 24.8 13 91 11.8 1.9
"83malepostgraduate11001" 29.2 13 125 16.2 2.2
"83malepostgraduate11010" 22.1 13 70 9.1 1.7
"83malepostgraduate11011" 26.2 13 102 13.2 2
"83malepostgraduate11100" 26.1 13 101 13.1 2
"83malepostgraduate11101" 30.7 13 136 17.7 2.4
"83malepostgraduate11110" 23.2 13 78 10.2 1.8
"83malepostgraduate11111" 27.4 13 111 14.4 2.1
"83malesecondary00000" 17.5 13 35 4.5 1.3
"83malesecondary00001" 24.4 13 88 11.4 1.9
"83malesecondary00010" 15 13 15 2 1.2
"83malesecondary00011" 21.1 13 62 8.1 1.6
"83malesecondary00100" 20.7 13 59 7.7 1.6
"83malesecondary00101" 28.5 13 119 15.5 2.2
"83malesecondary00110" 17.7 13 36 4.7 1.4
"83malesecondary00111" 24.8 13 91 11.8 1.9
"83malesecondary01000" 23.8 13 83 10.8 1.8
"83malesecondary01001" 31.2 13 140 18.2 2.4
"83malesecondary01010" 21.1 13 62 8.1 1.6
"83malesecondary01011" 28.3 13 118 15.3 2.2
"83malesecondary01100" 27.8 13 114 14.8 2.1
"83malesecondary01101" 36 13 177 23 2.8
"83malesecondary01110" 24.7 13 90 11.7 1.9
"83malesecondary01111" 32.8 13 152 19.8 2.5
"83malesecondary10000" 24.2 13 86 11.2 1.9
"83malesecondary10001" 28.6 13 120 15.6 2.2
"83malesecondary10010" 21.1 13 62 8.1 1.6
"83malesecondary10011" 25.1 13 93 12.1 1.9
"83malesecondary10100" 25.2 13 94 12.2 1.9
"83malesecondary10101" 29.8 13 129 16.8 2.3
"83malesecondary10110" 21.9 13 68 8.9 1.7
"83malesecondary10111" 26.1 13 101 13.1 2
"83malesecondary11000" 29.9 13 130 16.9 2.3
"83malesecondary11001" 34.5 13 165 21.5 2.7
"83malesecondary11010" 27.4 13 111 14.4 2.1
"83malesecondary11011" 32 13 146 19 2.5
"83malesecondary11100" 31.7 13 144 18.7 2.4
"83malesecondary11101" 36.6 13 182 23.6 2.8
"83malesecondary11110" 28.9 13 122 15.9 2.2
"83malesecondary11111" 33.7 13 159 20.7 2.6
"83maletertiary00000" 15 13 15 2 1.2
"83maletertiary00001" 21.1 13 62 8.1 1.6
"83maletertiary00010" 12.7 13 -2 -0.3 1
"83maletertiary00011" 18.1 13 39 5.1 1.4
"83maletertiary00100" 17.7 13 36 4.7 1.4
"83maletertiary00101" 24.8 13 91 11.8 1.9
"83maletertiary00110" 15.1 13 16 2.1 1.2
"83maletertiary00111" 21.4 13 65 8.4 1.6
"83maletertiary01000" 21.1 13 62 8.1 1.6
"83maletertiary01001" 28.2 13 117 15.2 2.2
"83maletertiary01010" 18.4 13 42 5.4 1.4
"83maletertiary01011" 25.2 13 94 12.2 1.9
"83maletertiary01100" 24.7 13 90 11.7 1.9
"83maletertiary01101" 32.7 13 152 19.7 2.5
"83maletertiary01110" 21.7 13 67 8.7 1.7
"83maletertiary01111" 29.3 13 125 16.3 2.3
"83maletertiary10000" 21.1 13 62 8.1 1.6
"83maletertiary10001" 25.1 13 93 12.1 1.9
"83maletertiary10010" 18.2 13 40 5.2 1.4
"83maletertiary10011" 21.8 13 68 8.8 1.7
"83maletertiary10100" 21.9 13 68 8.9 1.7
"83maletertiary10101" 26.1 13 101 13.1 2
"83maletertiary10110" 18.9 13 45 5.9 1.5
"83maletertiary10111" 22.6 13 74 9.6 1.7
"83maletertiary11000" 27.3 13 110 14.3 2.1
"83maletertiary11001" 31.8 13 145 18.8 2.4
"83maletertiary11010" 24.6 13 89 11.6 1.9
"83maletertiary11011" 29 13 123 16 2.2
"83maletertiary11100" 28.8 13 122 15.8 2.2
"83maletertiary11101" 33.6 13 158 20.6 2.6
"83maletertiary11110" 25.9 13 99 12.9 2
"83maletertiary11111" 30.4 13 134 17.4 2.3
"84femalebasic00000" 12.4 7.9 57 4.5 1.6
"84femalebasic00001" 17.5 7.9 122 9.6 2.2
"84femalebasic00010" 10.5 7.9 33 2.6 1.3
"84femalebasic00011" 15 7.9 90 7.1 1.9
"84femalebasic00100" 14.7 7.9 86 6.8 1.9
"84femalebasic00101" 20.6 7.9 161 12.7 2.6
"84femalebasic00110" 12.5 7.9 58 4.6 1.6
"84femalebasic00111" 17.7 7.9 124 9.8 2.2
"84femalebasic01000" 17.1 7.9 116 9.2 2.2
"84femalebasic01001" 22.9 7.9 190 15 2.9
"84femalebasic01010" 15 7.9 90 7.1 1.9
"84femalebasic01011" 20.4 7.9 158 12.5 2.6
"84femalebasic01100" 20.2 7.9 156 12.3 2.6
"84femalebasic01101" 26.8 7.9 239 18.9 3.4
"84femalebasic01110" 17.7 7.9 124 9.8 2.2
"84femalebasic01111" 24 7.9 204 16.1 3
"84femalebasic10000" 17.3 7.9 119 9.4 2.2
"84femalebasic10001" 20.7 7.9 162 12.8 2.6
"84femalebasic10010" 14.9 7.9 89 7 1.9
"84femalebasic10011" 17.9 7.9 127 10 2.3
"84femalebasic10100" 18.1 7.9 129 10.2 2.3
"84femalebasic10101" 21.6 7.9 173 13.7 2.7
"84femalebasic10110" 15.5 7.9 96 7.6 2
"84femalebasic10111" 18.7 7.9 137 10.8 2.4
"84femalebasic11000" 21.9 7.9 177 14 2.8
"84femalebasic11001" 25.6 7.9 224 17.7 3.2
"84femalebasic11010" 19.8 7.9 151 11.9 2.5
"84femalebasic11011" 23.4 7.9 196 15.5 3
"84femalebasic11100" 23.4 7.9 196 15.5 3
"84femalebasic11101" 27.4 7.9 247 19.5 3.5
"84femalebasic11110" 21 7.9 166 13.1 2.7
"84femalebasic11111" 24.8 7.9 214 16.9 3.1
"84femalepostgraduate00000" 7.9 7.9 0 0 1
"84femalepostgraduate00001" 11.4 7.9 44 3.5 1.4
"84femalepostgraduate00010" 6.6 7.9 -16 -1.3 0.8
"84femalepostgraduate00011" 9.6 7.9 22 1.7 1.2
"84femalepostgraduate00100" 9.4 7.9 19 1.5 1.2
"84femalepostgraduate00101" 13.6 7.9 72 5.7 1.7
"84femalepostgraduate00110" 7.9 7.9 0 0 1
"84femalepostgraduate00111" 11.4 7.9 44 3.5 1.4
"84femalepostgraduate01000" 11.8 7.9 49 3.9 1.5
"84femalepostgraduate01001" 16.6 7.9 110 8.7 2.1
"84femalepostgraduate01010" 10 7.9 27 2.1 1.3
"84femalepostgraduate01011" 14.3 7.9 81 6.4 1.8
"84femalepostgraduate01100" 14 7.9 77 6.1 1.8
"84femalepostgraduate01101" 19.6 7.9 148 11.7 2.5
"84femalepostgraduate01110" 11.9 7.9 51 4 1.5
"84femalepostgraduate01111" 16.9 7.9 114 9 2.1
"84femalepostgraduate10000" 11.5 7.9 46 3.6 1.5
"84femalepostgraduate10001" 13.9 7.9 76 6 1.8
"84femalepostgraduate10010" 9.7 7.9 23 1.8 1.2
"84femalepostgraduate10011" 11.8 7.9 49 3.9 1.5
"84femalepostgraduate10100" 11.9 7.9 51 4 1.5
"84femalepostgraduate10101" 14.5 7.9 84 6.6 1.8
"84femalepostgraduate10110" 10 7.9 27 2.1 1.3
"84femalepostgraduate10111" 12.2 7.9 54 4.3 1.5
"84femalepostgraduate11000" 16.3 7.9 106 8.4 2.1
"84femalepostgraduate11001" 19.5 7.9 147 11.6 2.5
"84femalepostgraduate11010" 14.1 7.9 78 6.2 1.8
"84femalepostgraduate11011" 17 7.9 115 9.1 2.2
"84femalepostgraduate11100" 17.1 7.9 116 9.2 2.2
"84femalepostgraduate11101" 20.4 7.9 158 12.5 2.6
"84femalepostgraduate11110" 14.8 7.9 87 6.9 1.9
"84femalepostgraduate11111" 17.8 7.9 125 9.9 2.3
"84femalesecondary00000" 10.8 7.9 37 2.9 1.4
"84femalesecondary00001" 15.5 7.9 96 7.6 2
"84femalesecondary00010" 9.1 7.9 15 1.2 1.2
"84femalesecondary00011" 13.1 7.9 66 5.2 1.7
"84femalesecondary00100" 12.9 7.9 63 5 1.6
"84femalesecondary00101" 18.3 7.9 132 10.4 2.3
"84femalesecondary00110" 10.9 7.9 38 3 1.4
"84femalesecondary00111" 15.6 7.9 97 7.7 2
"84femalesecondary01000" 15.5 7.9 96 7.6 2
"84femalesecondary01001" 21.2 7.9 168 13.3 2.7
"84femalesecondary01010" 13.4 7.9 70 5.5 1.7
"84femalesecondary01011" 18.6 7.9 135 10.7 2.4
"84femalesecondary01100" 18.4 7.9 133 10.5 2.3
"84femalesecondary01101" 24.9 7.9 215 17 3.2
"84femalesecondary01110" 15.9 7.9 101 8 2
"84femalesecondary01111" 22 7.9 178 14.1 2.8
"84femalesecondary10000" 15.4 7.9 95 7.5 1.9
"84femalesecondary10001" 18.5 7.9 134 10.6 2.3
"84femalesecondary10010" 13.2 7.9 67 5.3 1.7
"84femalesecondary10011" 15.9 7.9 101 8 2
"84femalesecondary10100" 16.1 7.9 104 8.2 2
"84femalesecondary10101" 19.3 7.9 144 11.4 2.4
"84femalesecondary10110" 13.7 7.9 73 5.8 1.7
"84femalesecondary10111" 16.5 7.9 109 8.6 2.1
"84femalesecondary11000" 20.5 7.9 159 12.6 2.6
"84femalesecondary11001" 24.2 7.9 206 16.3 3.1
"84femalesecondary11010" 18.2 7.9 130 10.3 2.3
"84femalesecondary11011" 21.7 7.9 175 13.8 2.7
"84femalesecondary11100" 21.8 7.9 176 13.9 2.8
"84femalesecondary11101" 25.7 7.9 225 17.8 3.3
"84femalesecondary11110" 19.2 7.9 143 11.3 2.4
"84femalesecondary11111" 22.8 7.9 189 14.9 2.9
"84femaletertiary00000" 9.2 7.9 16 1.3 1.2
"84femaletertiary00001" 13.2 7.9 67 5.3 1.7
"84femaletertiary00010" 7.7 7.9 -3 -0.2 1
"84femaletertiary00011" 11.1 7.9 41 3.2 1.4
"84femaletertiary00100" 10.9 7.9 38 3 1.4
"84femaletertiary00101" 15.7 7.9 99 7.8 2
"84femaletertiary00110" 9.1 7.9 15 1.2 1.2
"84femaletertiary00111" 13.2 7.9 67 5.3 1.7
"84femaletertiary01000" 13.5 7.9 71 5.6 1.7
"84femaletertiary01001" 18.7 7.9 137 10.8 2.4
"84femaletertiary01010" 11.5 7.9 46 3.6 1.5
"84femaletertiary01011" 16.2 7.9 105 8.3 2.1
"84femaletertiary01100" 16 7.9 103 8.1 2
"84femaletertiary01101" 22 7.9 178 14.1 2.8
"84femaletertiary01110" 13.7 7.9 73 5.8 1.7
"84femaletertiary01111" 19.2 7.9 143 11.3 2.4
"84femaletertiary10000" 13.2 7.9 67 5.3 1.7
"84femaletertiary10001" 16 7.9 103 8.1 2
"84femaletertiary10010" 11.2 7.9 42 3.3 1.4
"84femaletertiary10011" 13.6 7.9 72 5.7 1.7
"84femaletertiary10100" 13.7 7.9 73 5.8 1.7
"84femaletertiary10101" 16.6 7.9 110 8.7 2.1
"84femaletertiary10110" 11.6 7.9 47 3.7 1.5
"84femaletertiary10111" 14.1 7.9 78 6.2 1.8
"84femaletertiary11000" 18.3 7.9 132 10.4 2.3
"84femaletertiary11001" 21.7 7.9 175 13.8 2.7
"84femaletertiary11010" 16 7.9 103 8.1 2
"84femaletertiary11011" 19.1 7.9 142 11.2 2.4
"84femaletertiary11100" 19.3 7.9 144 11.4 2.4
"84femaletertiary11101" 22.9 7.9 190 15 2.9
"84femaletertiary11110" 16.8 7.9 113 8.9 2.1
"84femaletertiary11111" 20.1 7.9 154 12.2 2.5
"84malebasic00000" 20.5 13.6 51 6.9 1.5
"84malebasic00001" 27.8 13.6 104 14.2 2
"84malebasic00010" 17.7 13.6 30 4.1 1.3
"84malebasic00011" 24.5 13.6 80 10.9 1.8
"84malebasic00100" 24.1 13.6 77 10.5 1.8
"84malebasic00101" 32.4 13.6 138 18.8 2.4
"84malebasic00110" 20.9 13.6 54 7.3 1.5
"84malebasic00111" 28.6 13.6 110 15 2.1
"84malebasic01000" 26 13.6 91 12.4 1.9
"84malebasic01001" 33 13.6 143 19.4 2.4
"84malebasic01010" 23.6 13.6 74 10 1.7
"84malebasic01011" 30.7 13.6 126 17.1 2.3
"84malebasic01100" 30.4 13.6 124 16.8 2.2
"84malebasic01101" 38 13.6 179 24.4 2.8
"84malebasic01110" 27.6 13.6 103 14 2
"84malebasic01111" 35.5 13.6 161 21.9 2.6
"84malebasic10000" 27.2 13.6 100 13.6 2
"84malebasic10001" 31.9 13.6 135 18.3 2.3
"84malebasic10010" 24.1 13.6 77 10.5 1.8
"84malebasic10011" 28.5 13.6 110 14.9 2.1
"84malebasic10100" 28.6 13.6 110 15 2.1
"84malebasic10101" 33.5 13.6 146 19.9 2.5
"84malebasic10110" 25.2 13.6 85 11.6 1.9
"84malebasic10111" 29.8 13.6 119 16.2 2.2
"84malebasic11000" 31.1 13.6 129 17.5 2.3
"84malebasic11001" 35.5 13.6 161 21.9 2.6
"84malebasic11010" 29.2 13.6 115 15.6 2.1
"84malebasic11011" 33.7 13.6 148 20.1 2.5
"84malebasic11100" 33.4 13.6 146 19.8 2.5
"84malebasic11101" 38.1 13.6 180 24.5 2.8
"84malebasic11110" 31.2 13.6 129 17.6 2.3
"84malebasic11111" 35.9 13.6 164 22.3 2.6
"84malepostgraduate00000" 13.6 13.6 0 0 1
"84malepostgraduate00001" 19.3 13.6 42 5.7 1.4
"84malepostgraduate00010" 11.5 13.6 -15 -2.1 0.8
"84malepostgraduate00011" 16.5 13.6 21 2.9 1.2
"84malepostgraduate00100" 16.2 13.6 19 2.6 1.2
"84malepostgraduate00101" 22.8 13.6 68 9.2 1.7
"84malepostgraduate00110" 13.7 13.6 1 0.1 1
"84malepostgraduate00111" 19.5 13.6 43 5.9 1.4
"84malepostgraduate01000" 19.4 13.6 43 5.8 1.4
"84malepostgraduate01001" 26.2 13.6 93 12.6 1.9
"84malepostgraduate01010" 16.8 13.6 24 3.2 1.2
"84malepostgraduate01011" 23.1 13.6 70 9.5 1.7
"84malepostgraduate01100" 22.8 13.6 68 9.2 1.7
"84malepostgraduate01101" 30.5 13.6 124 16.9 2.2
"84malepostgraduate01110" 19.9 13.6 46 6.3 1.5
"84malepostgraduate01111" 27.1 13.6 99 13.5 2
"84malepostgraduate10000" 19.3 13.6 42 5.7 1.4
"84malepostgraduate10001" 23 13.6 69 9.4 1.7
"84malepostgraduate10010" 16.5 13.6 21 2.9 1.2
"84malepostgraduate10011" 19.8 13.6 46 6.2 1.5
"84malepostgraduate10100" 20.1 13.6 48 6.5 1.5
"84malepostgraduate10101" 24 13.6 76 10.4 1.8
"84malepostgraduate10110" 17.1 13.6 26 3.5 1.3
"84malepostgraduate10111" 20.6 13.6 51 7 1.5
"84malepostgraduate11000" 25.4 13.6 87 11.8 1.9
"84malepostgraduate11001" 29.7 13.6 118 16.1 2.2
"84malepostgraduate11010" 22.7 13.6 67 9.1 1.7
"84malepostgraduate11011" 26.8 13.6 97 13.2 2
"84malepostgraduate11100" 26.8 13.6 97 13.2 2
"84malepostgraduate11101" 31.4 13.6 131 17.8 2.3
"84malepostgraduate11110" 23.8 13.6 75 10.2 1.8
"84malepostgraduate11111" 28.1 13.6 107 14.5 2.1
"84malesecondary00000" 18.3 13.6 35 4.7 1.3
"84malesecondary00001" 25.3 13.6 86 11.7 1.9
"84malesecondary00010" 15.6 13.6 15 2 1.1
"84malesecondary00011" 21.9 13.6 61 8.3 1.6
"84malesecondary00100" 21.5 13.6 58 7.9 1.6
"84malesecondary00101" 29.5 13.6 117 15.9 2.2
"84malesecondary00110" 18.4 13.6 35 4.8 1.4
"84malesecondary00111" 25.7 13.6 89 12.1 1.9
"84malesecondary01000" 24.4 13.6 79 10.8 1.8
"84malesecondary01001" 31.7 13.6 133 18.1 2.3
"84malesecondary01010" 21.7 13.6 60 8.1 1.6
"84malesecondary01011" 28.9 13.6 112 15.3 2.1
"84malesecondary01100" 28.5 13.6 110 14.9 2.1
"84malesecondary01101" 36.6 13.6 169 23 2.7
"84malesecondary01110" 25.4 13.6 87 11.8 1.9
"84malesecondary01111" 33.5 13.6 146 19.9 2.5
"84malesecondary10000" 24.9 13.6 83 11.3 1.8
"84malesecondary10001" 29.4 13.6 116 15.8 2.2
"84malesecondary10010" 21.8 13.6 60 8.2 1.6
"84malesecondary10011" 25.9 13.6 90 12.3 1.9
"84malesecondary10100" 26.1 13.6 92 12.5 1.9
"84malesecondary10101" 30.8 13.6 126 17.2 2.3
"84malesecondary10110" 22.7 13.6 67 9.1 1.7
"84malesecondary10111" 27 13.6 99 13.4 2
"84malesecondary11000" 30.3 13.6 123 16.7 2.2
"84malesecondary11001" 34.9 13.6 157 21.3 2.6
"84malesecondary11010" 27.8 13.6 104 14.2 2
"84malesecondary11011" 32.4 13.6 138 18.8 2.4
"84malesecondary11100" 32.3 13.6 137 18.7 2.4
"84malesecondary11101" 37.2 13.6 174 23.6 2.7
"84malesecondary11110" 29.5 13.6 117 15.9 2.2
"84malesecondary11111" 34.3 13.6 152 20.7 2.5
"84maletertiary00000" 15.7 13.6 15 2.1 1.2
"84maletertiary00001" 22 13.6 62 8.4 1.6
"84maletertiary00010" 13.3 13.6 -2 -0.3 1
"84maletertiary00011" 18.9 13.6 39 5.3 1.4
"84maletertiary00100" 18.5 13.6 36 4.9 1.4
"84maletertiary00101" 25.8 13.6 90 12.2 1.9
"84maletertiary00110" 15.7 13.6 15 2.1 1.2
